MINARET,17,3552,JJ
STRELTSY,4,9907,JJ
HARMATTAN,1,0103,JJ
GUSHIN,4,9011,JJ
OTAKUS,3,8347,JJ
OTAKU,98,2817,JJ
DINASTY,3,3005,JJ
UNTETHERED,5,3215,JJ
FROLICSOME,1,1335,JJ
AFR,10,1428,JJ
TWEEZING,5,3077,JJ
EXPLORATIVE,1,0382,JJ
BALLISTA,3,1540,JJ
INTHE,55,3397,JJ
AWING,2,6455,JJ
SEMICONSCIOUS,5,5977,JJ
SANGUINEOUS,1,4389,JJ
ESTROUS,1,6935,JJ
MYELOCYTIC,2,0691,JJ
THIOPENTAL,4,9926,JJ
FUFFY,2,2941,JJ
FLAIRED,2,2748,JJ
SDF,36,4411,JJ
ALC,7,3026,JJ
CSF,10,5060,JJ
INFLUENTAL,2,8433,JJ
UNMETHODICAL,1,5359,JJ
ALEMANNIC,4,7218,JJ
SVELTE,17,0667,JJ
BROKING,4,3355,JJ
MR,34677,9390,JJ
HOODIE,53,1202,JJ
HOODY,6,2352,JJ
FLAMELIKE,1,4081,JJ
SWINGINGEST,10,6206,JJS
CONVENCIONAL,1,5409,JJ
BANGLADESH,76,4817,JJ
BAAL,56,8684,JJ
PYRAMIDING,2,2240,JJ
AMATORY,5,0092,JJ
ESTUDIANTE,1,7763,JJ
UNWEARIED,1,3567,JJ
JAUNE,58,6035,JJ
DOCUMENTABLE,3,7626,JJ
SCANIAN,1,4328,JJ
SMOOT,22,5454,JJ
IRRITANT,13,2000,JJ
CONTESTABLE,3,6966,JJ
MISTRAL,34,9265,JJ
ELLES,3,0,JJ
UNIMAGINED,7,8982,JJ
TABBING,2,8721,JJ
LVL,1,1627,JJ
DULIA,1,1369,JJ
KYOKUSHIN,4,9329,JJ
BEAME,2,7142,JJ
BRILLANT,15,8393,JJ
CAPITAIN,39,3662,JJ
BACKGROUNDING,1,6376,JJ
FRM,24,7317,JJ
WRITIN,128,8629,JJ
IIN,6,0,JJ
BIOMED,5,9412,JJ
ANETHOLE,1,6871,JJ
UNLIBERATED,1,3312,JJ
KINKAJOUS,1,4001,JJ
ENICE,2,5045,JJ
DISRESPECTIVE,1,4552,JJ
VILLIAN,8,2000,JJ
SKANKING,1,0409,JJ
CONGRUOUS,1,3370,JJ
PERT,55,1318,JJ
VEO,13,4637,JJ
DOWAGER,105,2099,JJ
ANTHROPOSOPHICAL,1,1116,JJ
KICKIN,256,8589,JJ
SUPERANNUATED,1,6127,JJ
SYNERGIZING,1,6229,JJ
FURLESS,1,3095,JJ
REDHEADED,96,8446,JJ
UNDILATED,2,2538,JJ
TRIABLE,1,9373,JJ
UNSTINTING,3,2739,JJ
CIOUS,6,8008,JJ
IRRETRIEVABLE,10,9028,JJ
CHANGELESS,10,8788,JJ
FARSE,1,4124,JJ
PREV,1,7827,JJ
GELDER,30,9677,JJR
CUPRIC,1,8378,JJ
CORTICOSPINAL,1,8106,JJ
RAKI,71,2961,JJ
WORTHIEST,11,0434,JJS
EVERCHANGING,1,5593,JJ
UNSHAKEN,8,9631,JJ
RESPONSIBILTY,9,3679,JJ
SUBMOLECULAR,4,7943,JJ
LAWMAKING,1,0794,JJ
ONEYEAR,4,3504,JJ
RICKMANSWORTH,1,4684,JJ
ABL,4,8484,JJ
FAB,144,0769,JJ
GANODERMA,5,5713,JJ
ESTABILISHED,1,1828,JJ
HONGKONG,62,0442,JJ
METROSEXUAL,29,7894,JJ
UNMASCULINE,2,5015,JJ
DECLARER,5,5795,JJR
LINDE,35,3996,JJ
OCCUPPIED,1,8637,JJ
SLUTTISH,11,4659,JJ
LUTHERAN,78,7314,JJ
POH,41,9113,JJ
SLOVEN,3,8874,JJ
EBONICS,22,7555,JJ
KLY,1,8289,JJ
BUTOH,7,4442,JJ
KTU,3,8928,JJ
ARETE,2,9281,JJ
COHO,61,7729,JJ
RAMBUTAN,1,2410,JJ
UNLIKELIEST,7,6537,JJS
TAPAN,4,0615,JJ
SUBETE,7,1370,JJ
SPIDERMAN,115,5982,JJ
FUNDABLE,1,0247,JJ
VIENNESE,97,4171,JJ
ENDLICH,1,0912,JJ
AUDI,87,7123,JJ
CAROLINGIAN,4,1961,JJ
STRIPY,19,9976,JJ
FARK,10,1774,JJ
YOUS,215,1537,JJ
INSCRUTIBLE,1,1191,JJ
CLAMMY,72,6438,JJ
CRYPTOGENIC,1,1981,JJ
VANCOMYCIN,15,9646,JJ
PNEUMOCOCCAL,1,5886,JJ
INFANTA,14,8333,JJ
OLMEC,6,7194,JJ
UNALIENABLE,5,9020,JJ
SAMMY,2005,6461,JJ
KVETCHING,4,2956,JJ
MARECHAL,72,1204,JJ
CHANDRA,285,7993,JJ
POILUS,1,9961,JJ
RIAL,8,9607,JJ
PANELED,15,2066,JJ
GALLERIST,1,9053,JJ
EXPLODER,11,8068,JJ
CSL,77,3493,JJ
LTC,10,6190,JJ
ZHO,1,75,JJ
JUBAL,89,1826,JJ
GEMELLI,7,8250,JJ
SHAHEEN,11,1747,JJ
SOLIPSIST,1,8892,JJ
SINCEREST,74,7786,JJS
EBULLIENT,10,4555,JJ
MULTIFACTORIAL,2,8470,JJ
WOODIER,1,9936,JJR
SKINCARE,4,2687,JJ
HELLBENT,9,9268,JJ
OVEROPTIMISTIC,6,9974,JJ
WESTERNIZING,2,5171,JJ
UNNAVIGABLE,3,8336,JJ
REDNECKED,2,8632,JJ
BLINKERED,7,3911,JJ
WORMLIKE,1,3271,JJ
TRAPPIST,21,9012,JJ
NAIB,18,3272,JJ
INSEPERABLE,5,6683,JJ
BATTLEAXE,11,0,JJ
MEOWED,5,0282,JJ
AUTOTRANSFORMER,1,5570,JJ
COZIER,33,8798,JJR
INJUST,13,8050,JJ
OCCLUSAL,1,9104,JJ
WATERCOLORIST,3,5454,JJ
AWWWW,10,0,JJ
HEFTIER,5,4379,JJR
TASTIEST,21,3348,JJS
POMADED,1,3912,JJ
ADVENTURESOME,8,4886,JJ
DISPOSSESED,1,5086,JJ
PYROTECHNICAL,1,4720,JJ
FONDER,41,8552,JJR
UNWELCOMING,9,2566,JJ
OSTENDE,6,7094,JJ
DIGNI,2,8974,JJ
BEUTIFUL,3,1289,JJ
ROSEBUSH,34,1175,JJ
PROPHECIED,1,9362,JJ
COLLECTIN,20,3922,JJ
MICI,5,9680,JJ
RECIPY,3,9804,JJ
MACHING,1,2497,JJ
CANDLELIT,27,8889,JJ
CONFUCIAN,6,0249,JJ
VERST,7,4342,JJ
UNAFFECTIONATE,1,1053,JJ
DHANI,70,4537,JJ
FRONTOTEMPORAL,2,8875,JJ
PROKOFIEV,22,5220,JJ
CANDI,60,3117,JJ
ANOPHELES,4,5022,JJ
BATAILLES,1,2254,JJ
EGYPT,1923,8176,JJ
KOWN,5,0589,JJ
PUENT,1,9366,JJ
MITRA,48,2338,JJ
REWARDER,4,6140,JJR
VRATA,1,7511,JJ
NECRO,23,9681,JJ
FRITTATA,29,2389,JJ
PRUSSIC,19,1109,JJ
WHITECROSS,1,1225,JJ
PECCARY,11,7956,JJ
NECROPHILIC,2,7507,JJ
NECROPHILIAC,14,9086,JJ
NONRESPONSIVE,11,5183,JJ
FUCKABLE,25,7980,JJ
ACI,5,8208,JJ
RAK,21,6153,JJ
VALKYRIE,77,5395,JJ
HF,19,0285,JJ
CROAKY,2,8368,JJ
UNCLOUDED,20,8359,JJ
BREEZIER,3,8349,JJR
EXOTERIC,1,6760,JJ
NUCLEONIC,10,5830,JJ
PALEST,4,3394,JJS
TAIN,24,2094,JJ
SK,79,1066,JJ
SUPERHUMANLY,1,0128,JJ
INWHICH,1,7146,JJ
MEEKLY,23,8767,JJ
TAIKEN,3,1127,JJ
FUNURAL,2,4550,JJ
HABEN,49,6434,JJ
ECOCIDAL,1,1149,JJ
BHUTANESE,11,3394,JJ
PHOTOCHROMIC,1,2093,JJ
MUSUBI,2,7997,JJ
AMANT,6,0909,JJ
AVEUGLE,1,5493,JJ
EXTRADURAL,2,6806,JJ
ENDURABLE,10,4963,JJ
CATALONIAN,30,1410,JJ
DUCKY,300,6053,JJ
SURVIVIN,10,7396,JJ
GLASSER,7,1643,JJR
ERST,6,8314,JJ
YOUGH,1,1082,JJ
UNPROGRAMMED,1,5142,JJ
UNDULANT,1,9465,JJ
SEMIRIGID,2,2610,JJ
WAINSCOTING,8,9776,JJ
RETROVIRAL,1,8514,JJ
MAKAN,7,6153,JJ
TAHAN,2,6553,JJ
OXE,3,9431,JJ
MEDICIN,5,4173,JJ
BAVARIAN,128,2575,JJ
ARMHOLE,2,8023,JJ
MENEHUNE,2,2079,JJ
NOHO,7,8998,JJ
CONCEALABLE,4,4315,JJ
ALLERGENIC,2,0486,JJ
SANSHIN,6,3178,JJ
TUH,14,1529,JJ
LAK,132,6923,JJ
INEXTINGUISHABLE,6,3507,JJ
UNPRECIOUS,2,0361,JJ
TOKAY,43,1918,JJ
SUBORDINANT,1,4476,JJ
SPLIT,6073,7315,JJ
UAN,19,0,JJ
RUNNABLE,1,0464,JJ
FREESTYLING,6,6365,JJ
MOUSTACHED,12,2180,JJ
GOOFIEST,2,0603,JJ
DRUNKARD,387,2573,JJ
UNFORTUNAT,2,7948,JJ
AUTHORATIVE,1,9548,JJ
PELLE,156,0,JJ
TADY,3,9873,JJ
JEN,1362,6521,JJ
PUOI,3,0185,JJ
LATINUS,3,4732,JJ
BYUNG,166,3768,JJ
NONCORPOREAL,2,1397,JJ
SHIPWIDE,3,2354,JJ
WTIH,2,0500,JJ
NERVEOUS,1,9641,JJ
BEGAT,128,7645,JJ
LIBERIAN,8,9321,JJ
YON,209,8734,JJ
PRINTLESS,1,6336,JJ
XN,1,1282,JJ
DNS,7,3589,JJ
PROFESSIONNAL,3,1299,JJ
FROSH,36,5013,JJ
LIVELONG,40,3713,JJ
SAPPHIC,1,3818,JJ
PIKED,2,0005,JJ
KLAR,35,7822,JJ
STROBING,2,0186,JJ
KITCHENWARE,9,9098,JJ
PODRACING,6,1356,JJ
BISOUS,2,9727,JJ
LQ,49,9382,JJ
HEMOPHILIAC,18,6766,JJ
BACHATA,4,5248,JJ
SCREECHY,4,2265,JJ
SCHIZOTYPAL,1,8875,JJ
UNHEALTHIER,1,4332,JJR
BADMOUTHED,8,9866,JJ
ESCHAROTIC,1,6283,JJ
GHOSTLIKE,5,6708,JJ
VC,112,2835,JJ
SHELD,1,1688,JJ
WHAN,64,0069,JJ
TOLLI,3,6202,JJ
SUBGENERIC,1,7361,JJ
MACKINTOSH,44,2139,JJ
DARD,9,2615,JJ
INTELLECTUALIZING,2,4514,JJ
WEISSENBORN,2,4683,JJ
SONNY,2960,5063,JJ
NONEXISTANT,1,0614,JJ
UNCTUOUS,10,9577,JJ
AUGUSTAN,3,5259,JJ
UNMANNERED,7,1022,JJ
RENI,2,2698,JJ
FOSSILED,1,8636,JJ
LAMIAK,1,0688,JJ
VIVUS,1,9311,JJ
PALEO,7,0947,JJ
ACTNG,3,1791,JJ
SUPERCALIFRAGILISTICEXPIALIDOCIOUS,23,4961,JJ
URNE,1,1717,JJ
PERVIOUS,1,0461,JJ
SABERTOOTHED,1,4115,JJ
BREADMAKING,1,4532,JJ
PVC,24,3255,JJ
MILLIMETRIC,1,8209,JJ
LETZTE,4,2515,JJ
SCAREDY,115,6814,JJ
TAGALOG,12,4174,JJ
NORMALI,2,6467,JJ
SHEPHARD,25,3280,JJ
COETERNAL,2,4622,JJ
CANNONADING,1,3109,JJ
BYEI,1,7009,JJ
SABZI,6,3579,JJ
HYPOID,1,8794,JJ
PYEONG,29,8624,JJ
HEUREUX,8,2682,JJ
MEOWING,242,3342,JJ
ARCHIMEDEAN,1,7549,JJ
CHUNG,544,9987,JJ
CONTINUANT,2,8949,JJ
FICIAL,4,7527,JJ
GAMAY,3,1628,JJ
PENTA,15,9792,JJ
CALVINIST,6,9838,JJ
KOUMISS,1,5041,JJ
SHILLELAGH,21,4061,JJ
BOOTBLACK,11,6472,JJ
INDISPENSIBLE,4,5119,JJ
FACTIONALISED,1,1121,JJ
MEDEVAC,79,4902,JJ
SHP,1,2222,JJ
SARTORIAL,6,5027,JJ
IDEALOGICAL,1,5308,JJ
BUCKTOOTHED,19,2187,JJ
SLIENT,1,0728,JJ
YELI,4,3428,JJ
QUANTITIVE,1,3105,JJ
CHUGGING,120,1903,JJ
UNPREPOSSESSING,7,7628,JJ
ARRIVIAL,1,8971,JJ
HUMANELY,36,9686,JJ
NONCANONICAL,1,9040,JJ
SISSIFIED,4,3026,JJ
HUGGY,41,3882,JJ
UNMENTIONABLE,31,0304,JJ
FASCIATA,1,9362,JJ
SYNERGIZED,1,0020,JJ
METHODIST,89,7456,JJ
BLOG,249,9662,JJ
FRIENDLESS,57,1410,JJ
JAPAN,4225,2923,JJ
TOWABLE,1,2781,JJ
ANORECTIC,3,7437,JJ
PRORATED,2,7380,JJ
RUNCIBLE,1,3682,JJ
SALUTATORIAN,5,4685,JJ
MICHIGAN,671,8409,JJ
ZENSH,1,2556,JJ
JIKAN,1,2328,JJ
NANI,71,2821,JJ
MUTIE,4,9245,JJ
WATERTABLE,1,7254,JJ
MOLDABLE,2,1816,JJ
WACKIEST,8,2499,JJS
PUSHCART,30,0917,JJ
FRONTSIDE,10,8158,JJ
MEASUREABLE,1,6231,JJ
PALEOZOIC,4,2789,JJ
KABBADI,20,5147,JJ
TOPIARY,18,2070,JJ
CVETA,1,5967,JJ
BELI,15,9958,JJ
DALI,91,0891,JJ
OTAC,1,9124,JJ
KRAJ,15,8033,JJ
OPET,7,8111,JJ
CHINCH,13,8104,JJ
BENEDICTINE,19,8799,JJ
CLEMENTINE,239,9090,JJ
CASPIAN,92,6814,JJ
GARTERED,4,9104,JJ
PUNCTILIOUS,8,2568,JJ
AIMABLE,1,2043,JJ
JUNI,192,9302,JJ
MAITRE,242,2234,JJ
ALBERT,3577,7985,JJ
CRAIG,1577,6546,JJ
BRIAN,4400,5073,JJ
PSYCHODELIC,3,2154,JJ
MISING,1,3175,JJ
NIGHTLONG,2,7440,JJ
DISMASTED,7,0950,JJ
NNOCENT,9,6165,JJ
KNOWEST,75,9712,JJS
HITTABLE,1,0699,JJ
BIMOLECULAR,1,3532,JJ
ECOMOMIC,1,1811,JJ
RIDERLESS,6,4138,JJ
PASTY,88,2344,JJ
POLYCENTRIC,2,6804,JJ
AWKWARDLY,54,6556,JJ
ICI,95,5373,JJ
LOPERAMIDE,2,4627,JJ
LOXAPINE,1,6134,JJ
SYNDROMIC,1,4699,JJ
WEATHERSTRIPPING,1,1319,JJ
BTU,5,7857,JJ
ATLATL,4,0,JJ
COELI,25,2090,JJ
ASCENDENT,1,8157,JJ
PENNYLESS,7,6842,JJ
PULIC,1,6502,JJ
BRINING,7,0547,JJ
ORMER,1,1594,JJ
GGA,1,0,JJ
NUH,165,0705,JJ
KIL,50,0821,JJ
MOUTHY,32,7978,JJ
DUETTING,1,8307,JJ
SUPERVILLAINY,1,9818,JJ
LYCAN,35,6561,JJ
AGONG,6,8333,JJ
JAGUARUNDI,2,7651,JJ
SHAMON,2,9856,JJ
CONSANGUINEOUS,1,4644,JJ
CRONACA,4,1849,JJ
GIARDINO,7,7090,JJ
LYIN,470,7991,JJ
SHEEREST,4,3536,JJS
SHINIEST,8,1278,JJS
DEST,11,9737,JJ
SUCCESSFULL,11,8142,JJ
LETTERBOXED,1,1520,JJ
FOULMOUTHED,1,3540,JJ
BROWNLOW,36,6811,JJ
CAPRESE,1,6843,JJ
UC,37,2686,JJ
BRAHMAPUTRA,6,9433,JJ
CASSONI,5,2108,JJ
SUEN,62,8638,JJ
MUDD,67,9058,JJ
QAT,1,6769,JJ
NAT,742,7999,JJ
ENVENOMED,8,6079,JJ
LATCHKEY,26,0910,JJ
CONCUPISCENT,1,8319,JJ
SENTIMENTALIZED,4,7866,JJ
UNREGENERATED,1,3198,JJ
MULTIDIRECTIONAL,2,8040,JJ
IMPROTANT,1,8911,JJ
FORTHE,838,9025,JJ
CUPON,1,2606,JJ
NEWSY,6,4573,JJ
HUTTED,2,8595,JJ
KIMBERLITE,1,2783,JJ
GOUD,1,1234,JJ
PREEMPTORY,8,9199,JJ
PYSCHIATRIC,1,9606,JJ
PSYCHOBIOLOGICAL,1,1370,JJ
BITTY,303,4657,JJ
STEADIEST,6,2292,JJS
LR,8,9268,JJ
SENSATE,2,3571,JJ
DAWG,780,2819,JJ
LIBERALI,1,3079,JJ
PATRA,4,9512,JJ
HIPPIEST,1,0310,JJS
PLAINEST,10,0469,JJS
FAINTLY,184,1445,JJ
TRAIGO,8,8197,JJ
GANI,46,1671,JJ
SQUEEZIN,13,9057,JJ
ACURATE,2,6941,JJ
BIVALENT,4,2234,JJ
MERCHANDIZING,1,5303,JJ
PROVENCIAL,1,6223,JJ
UNGIFTED,1,8962,JJ
ANDEREN,2,1268,JJ
CONIVING,1,1728,JJ
UNDRAMATIC,5,6431,JJ
SARDI,23,4067,JJ
NONPHYSICAL,5,3657,JJ
PHYSCIAL,1,9352,JJ
GALANTE,9,8294,JJ
BLESTEMUL,1,5085,JJ
ULTIMUL,1,6027,JJ
TICKETLESS,3,9300,JJ
QUINOID,1,6307,JJ
MSG,20,8674,JJ
NOMIC,1,7766,JJ
APPENDICULAR,1,0437,JJ
ANTIMILITARY,2,2537,JJ
UNPRESSED,1,2951,JJ
INTERDEPARTMENTAL,8,0316,JJ
CHEAPSKATE,137,3374,JJ
HYDRIC,1,7309,JJ
ESSERE,3,1884,JJ
AVERE,1,8832,JJ
CHEGUEI,1,3253,JJ
AMIGO,746,5668,JJ
NARAYAN,66,6787,JJ
DISTRUBING,1,8819,JJ
RECONNAISANCE,2,0527,JJ
ELETRONIC,1,4164,JJ
ITHE,9,9068,JJ
WEEBLE,10,4519,JJ
INEXPERT,3,8305,JJ
BAILE,15,2959,JJ
MERVEILLES,1,8360,JJ
SUGARBUSH,8,7118,JJ
GAYEST,48,3921,JJS
BURNOOSE,6,9819,JJ
EFFORTFUL,1,3641,JJ
CROWDIE,1,6874,JJ
VIZIR,2,0992,JJ
SIMPHONIC,1,4015,JJ
GLOBETROTTING,5,3535,JJ
SECONG,4,1207,JJ
HONRA,3,3507,JJ
LIMPO,2,1623,JJ
SERONT,2,1593,JJ
SUPERCILIOUS,19,2594,JJ
UNENLIGHTENING,1,4142,JJ
CATALEPTIC,13,5224,JJ
RISIBLE,1,5289,JJ
SOUNDLESS,8,6837,JJ
ULULATING,43,3178,JJ
HEH,3804,1304,JJ
UNFUNNIEST,1,9381,JJS
NHO,2,5833,JJ
GOKUL,1,2680,JJ
POUSH,1,6682,JJ
CATHAR,5,9532,JJ
ANOHER,7,7693,JJ
TWEEDY,66,7376,JJ
HILTED,2,9054,JJ
BRONI,6,5093,JJ
MARACA,5,5404,JJ
NIGHTSIDE,1,9881,JJ
COPULATORY,5,9143,JJ
HANDSOMEST,93,4719,JJS
COMETE,2,1521,JJ
ORLI,21,0030,JJ
MOUSEY,23,7738,JJ
SPITTER,43,0068,JJ
NAUTCH,11,1299,JJ
SANAM,3,9876,JJ
TARAWEEH,1,9699,JJ
SAHAB,28,3528,JJ
DAF,15,2307,JJ
BURROWER,10,5932,JJR
UNGRACEFUL,7,0091,JJ
BIENNAL,1,9407,JJ
SEAMY,14,3736,JJ
PEJUTA,3,3044,JJ
GERMANIZED,3,7515,JJ
PLASMOID,2,8625,JJ
HYPERINTELLIGENT,2,8835,JJ
SURING,2,2049,JJ
SUPERCROSS,13,4382,JJ
UNMET,2,1516,JJ
JOSEN,2,8877,JJ
MAXX,5,1846,JJ
EYTAN,4,1483,JJ
KONI,3,0143,JJ
SLOPPIEST,10,5313,JJS
SCOUTER,2,9358,JJ
COUNTERWEIGHTED,2,8253,JJ
FLOORLESS,1,5699,JJ
SERB,130,4945,JJ
HUFTER,1,5939,JJ
EXPURGATED,1,6692,JJ
PATHAN,60,1965,JJ
FOREHAND,32,3379,JJ
EMOTINAL,2,6745,JJ
ICAN,49,9079,JJ
OCEANSIDE,13,1299,JJ
DALMATIAN,74,9933,JJ
SOILLESS,1,1115,JJ
INSOLUABLE,1,9536,JJ
SYMPETHETIC,1,3161,JJ
MINISCULE,31,7450,JJ
KOTEN,1,1485,JJ
KOSHO,1,4583,JJ
JEFFERSONIAN,9,8442,JJ
LOOSEST,4,9419,JJS
MUSTACHIOED,5,6815,JJ
SWF,1,7816,JJ
TIGHTKNIT,1,0647,JJ
WHIRLYBIRD,23,0014,JJ
HUBRISTIC,2,2295,JJ
CASTELLANA,5,2974,JJ
SPIRITUS,87,8220,JJ
POLLO,89,0,JJ
TWIRP,9,7636,JJ
JETBLUE,1,2096,JJ
HONDURAN,9,9030,JJ
SUF,4,3529,JJ
USURIOUS,2,0045,JJ
PLEASUREABLE,2,4065,JJ
BEEEN,3,6086,JJ
UNMOLESTED,24,1729,JJ
UNREMOVABLE,3,0730,JJ
ABBA,215,0,JJ
MESOSCOPIC,1,5627,JJ
ENFILADED,1,4658,JJ
BELOND,1,0555,JJ
FIQH,1,0787,JJ
EVERYTHIN,58,0301,JJ
COSTAR,26,6642,JJ
DOIT,19,7480,JJ
DIWALI,142,2980,JJ
UNDERVERSE,26,0364,JJ
EXCESIVE,2,0789,JJ
FELLATING,3,1638,JJ
MASIVE,2,6787,JJ
GHARIAL,2,7188,JJ
HACKY,23,0689,JJ
PIPAL,6,5079,JJ
SKINNIEST,6,2799,JJS
RST,212,9879,JJ
FTH,1,0,JJ
LIGA,5,1371,JJ
BIGTOP,1,7546,JJ
PRIMATIC,1,7798,JJ
QUADRATA,2,4850,JJ
AUTH,4,8921,JJ
OZZY,124,8876,JJ
GUSTATORY,1,7615,JJ
DORSUM,1,9387,JJ
OSSEOUS,3,3210,JJ
LIG,7,9178,JJ
PHALANGEAL,6,6969,JJ
LANUGO,3,9642,JJ
LIQOUR,1,1065,JJ
BOOR,88,8048,JJ
DOLICHOCEPHALIC,6,5255,JJ
MONAZITE,3,7554,JJ
GIMMICKED,1,3257,JJ
GAFFED,4,1083,JJ
ASPIRATIONAL,7,0791,JJ
WITTERING,6,6374,JJ
GUILTING,6,0142,JJ
SEQ,3,4347,JJ
LINGUISTICAL,1,2262,JJ
PORTATIVE,1,8027,JJ
DILLI,7,9999,JJ
DNI,3,6410,JJ
IHI,1,0138,JJ
BASKETFUL,13,7710,JJ
NONADDICTIVE,3,8514,JJ
CAFER,23,7480,JJR
ELIA,67,0196,JJ
NEBBISHY,1,8043,JJ
MARGATE,51,0492,JJ
ELECTRA,185,2570,JJ
PUTAWAY,1,8881,JJ
CAPUCHO,7,3184,JJ
TOTUL,5,8594,JJ
JANSKY,3,9015,JJ
GWEI,20,7713,JJ
REDFOOT,19,9739,JJ
BAGATELLE,23,1654,JJ
NAUGHTIER,1,8273,JJR
SINGALONG,3,8213,JJ
FADDISH,2,1964,JJ
RUGGEDIZED,2,8056,JJ
DARVI,1,8171,JJ
GLAIVE,7,0367,JJ
RUBBISHY,3,6864,JJ
IMPALPABLE,5,2024,JJ
ENCEPHALIC,5,8893,JJ
BESEIGED,2,2004,JJ
BABYLONIAN,44,6450,JJ
XEN,2,4782,JJ
MINY,32,9244,JJ
PROPRIETORIAL,2,0988,JJ
NIRANJAN,8,1840,JJ
APALLED,1,0471,JJ
THEOSOPHIC,4,2960,JJ
COCOM,2,3842,JJ
INSUPPORTABLE,18,1782,JJ
PARKLIKE,1,5227,JJ
ITALIANATE,3,2194,JJ
LIBRO,2,1984,JJ
BOOKMOBILE,1,8541,JJ
SYSTEMWIDE,1,9698,JJ
MEDLAR,1,7914,JJ
SQUASHY,7,4783,JJ
CHOISIR,1,8891,JJ
INTEROGATE,1,5726,JJ
BALKY,2,5741,JJ
DEFOLIANT,5,6384,JJ
PASSIONLESS,7,5383,JJ
BEO,1,5652,JJ
LEINE,8,1282,JJ
CLAR,5,6988,JJ
WEATHERTIGHT,1,8758,JJ
CLAVICULAR,2,6436,JJ
NAL,35,2000,JJ
TELEGENIC,7,7757,JJ
TUBELESS,1,0411,JJ
TEMPERMENTAL,1,8738,JJ
SMOKIN,332,0626,JJ
UNSUBSTANTIAL,6,6669,JJ
CANCAN,90,0,JJ
DICKETY,1,8358,JJ
DOEST,20,1079,JJ
FRAK,164,7398,JJ
BUMPLESS,1,8231,JJ
ASHKENAZI,19,0634,JJ
HASSIDIC,7,2956,JJ
UNSHACKLE,11,9860,JJ
IMPORTENT,7,6407,JJ
BRILLIAN,2,6707,JJ
ENCOUTER,3,6388,JJ
UNIL,4,0467,JJ
BIOPSIED,2,0300,JJ
ADENOIDAL,4,7565,JJ
HOPSCOTCHING,1,0120,JJ
ALMSGIVING,2,9987,JJ
IKE,846,1599,JJ
KURD,34,0640,JJ
TEV,4,6956,JJ
DINOSAURIAN,2,6418,JJ
PROFOUNDER,1,9877,JJR
TELEGRAMMED,2,3724,JJ
ASTHANA,11,4896,JJ
KAFKAESQUE,14,2805,JJ
LAMARCKIAN,2,4513,JJ
UNCHRISTIAN,26,5962,JJ
VOLTING,1,4473,JJ
EXHIBITIONISTIC,1,2537,JJ
SPACY,5,5811,JJ
GABBY,350,2153,JJ
LUNGFUL,2,4785,JJ
ADRIATIC,55,9052,JJ
WIREHAIRED,1,4171,JJ
SUMMERING,8,5985,JJ
GENEROSO,3,2685,JJ
LIFEGIVING,1,3294,JJ
POLAROID,143,3193,JJ
KALICH,1,1178,JJ
LACQUERWARE,1,4190,JJ
UTAN,31,8432,JJ
FINEABLE,1,1758,JJ
METIC,1,0345,JJ
OVERCOMPLICATED,2,0536,JJ
TROCKENBEERENAUSLESE,1,0023,JJ
TINGLY,67,0794,JJ
POZ,2,1392,JJ
SYNDIC,1,1655,JJ
CINCHONA,2,1685,JJ
HOMAGING,1,1535,JJ
WEIG,1,2963,JJ
PREREVOLUTIONARY,2,7078,JJ
CLIFFY,11,7230,JJ
GANZ,92,9466,JJ
UNARM,2,5142,JJ
MAGIAN,1,9601,JJ
ARD,80,9024,JJ
ORT,21,9268,JJ
HUNDRE,1,1546,JJ
NATURALIBUS,1,3773,JJ
BOLIC,2,2750,JJ
GYRO,74,8280,JJ
ROADING,7,9292,JJ
RETCON,2,5090,JJ
IMAGELESS,2,3715,JJ
GRAVING,1,4856,JJ
TRIBUNALI,2,0888,JJ
PLANTIGRADE,1,6434,JJ
UNSCENTED,5,8601,JJ
VERDUGO,21,1483,JJ
YAZD,2,8122,JJ
HUNGRIER,68,8795,JJR
THRISTY,7,2461,JJ
DISCONSOLATE,10,7478,JJ
SICHUAN,50,9189,JJ
YUNNAN,52,8725,JJ
SUBJACENT,1,7832,JJ
FUNGIBLE,1,1021,JJ
REEN,4,0512,JJ
CHIASTIC,1,1251,JJ
ABLER,6,9503,JJR
RESIDENTAL,1,0575,JJ
PARACELSIAN,1,9323,JJ
OFHER,195,5664,JJ
DOOZY,68,2444,JJ
TEABAGGING,6,1728,JJ
SOCKEN,1,8302,JJ
ASLI,12,8153,JJ
PROFESSIONALIZED,1,7419,JJ
TERT,13,1884,JJ
HYPERSLEEP,11,8803,JJ
TRANSALPINE,6,8728,JJ
SIEGING,1,4230,JJ
JACOBIN,12,0897,JJ
KLONG,5,9640,JJ
BAHAMIAN,8,9886,JJ
LEVANT,13,3532,JJ
PIET,73,9001,JJ
PIETE,1,1135,JJ
STILLER,33,7208,JJR
WAREZ,3,1571,JJ
NIST,1,0557,JJ
REVULSED,1,1171,JJ
LITEN,1,8588,JJ
TOH,33,5569,JJ
EPICUREAN,9,6570,JJ
MULHER,6,8046,JJ
IMPECABLE,3,8912,JJ
DEADER,93,7926,JJR
ZWEI,154,9777,JJ
CUENCA,11,7187,JJ
LIC,2,7534,JJ
OPER,8,8309,JJ
SCUPPERNONG,2,3674,JJ
SULLE,1,3764,JJ
INTERCOASTAL,4,4322,JJ
